Date,Open,High,Low,Close,Volume,RSI,MACD,VIX,SP500_Return
2005-03-01,1.352137989937621,1.3557438723491348,1.3271928475262509,1.3374114036560059,468188000,69.915621861349,0.0680063146259009,12.039999961853027,0.0056580747190815295
2005-03-02,1.3298975720641113,1.3491321897561297,1.3247887450899358,1.3259904384613037,458161200,67.06331677445667,0.06482324683806184,12.5,-0.00027269942885399523
2005-03-03,1.333504241965269,1.3347059352324666,1.2388336044551889,1.2559642791748047,1411653600,52.831589531756116,0.05600453148470019,12.930000305175781,0.0003223048580269783
2005-03-04,1.2851173147236403,1.292630332146675,1.2577679771347876,1.2866202592849731,756618800,57.12153161244037,0.050902544575787134,11.9399995803833,0.009624381187494757
2005-03-07,1.286319003174544,1.2998438991058863,1.2727950100933552,1.284816861152649,450632000,56.79429192417289,0.04618131458729913,12.260000228881836,0.0026102702593100435
2005-03-08,1.2592710816302004,1.2670846488311924,1.2051732965196083,1.2180964946746826,1021451200,46.239874545187284,0.03663364003867664,12.399999618530273,-0.004798789368921641
2005-03-09,1.1913484215697348,1.2105829503794083,1.1670049624321186,1.1826328039169312,1322465200,41.79403237005968,0.025906778493825167,12.699999809265137,-0.01018512206380029
2005-03-10,1.188042140235262,1.209981394913053,1.1751189461583904,1.1970582008361816,777109200,44.14646182131276,0.018358052211572717,12.489999771118164,0.0018558174466258848
2005-03-11,1.208478675407838,1.2198997298643792,1.1961571783970422,1.2102819681167603,632830800,46.28945487803562,0.013289486819523022,12.800000190734863,-0.007583249076131948
2005-03-14,1.2177957141499203,1.225910530179145,1.1877418431343012,1.211784839630127,605385200,46.540496845897685,0.009286828620897802,12.390000343322754,0.0056246252309646305
2005-03-15,1.2214024017486063,1.236429336051501,1.2096809014407073,1.2310192584991455,508608800,49.77598699241138,0.007579379644336637,13.149999618530273,-0.007523807317785902
2005-03-16,1.2385328724214906,1.2715918188060416,1.2256096820048465,1.2376307249069214,697813200,50.876531465338026,0.006682670448570516,13.489999771118164,-0.00808186492251095
2005-03-17,1.2481500868280409,1.2887238644937429,1.2418386638044867,1.269789695739746,801920000,55.93458143403256,0.008469352706943711,13.289999961853027,0.0018012530786775116
2005-03-18,1.3022479609171607,1.3055542981710508,1.2773028155273938,1.291128158569336,940150400,58.9545653023432,0.011474871708235357,13.140000343322754,-0.00047045188816641215
2005-03-21,1.3010457807381972,1.3214828000816672,1.288122582407589,1.3133680820465088,541128000,61.88641288884155,0.015472980243514955,13.609999656677246,-0.004934220146028734
2005-03-22,1.313667775431526,1.3211816924419155,1.2827125680741671,1.2872205972671509,551415200,56.75364524147591,0.0163432319597705,14.270000457763672,-0.010196208806246054
2005-03-23,1.275799962904421,1.3043517957237316,1.262876766780806,1.2788058519363403,609823200,55.16788200013094,0.016167543711532728,14.0600004196167,0.0006998902345414226
2005-03-24,1.289625139929212,1.2923297776175826,1.2773027420043945,1.2773027420043945,352704800,54.87293956433264,0.01572574450581765,13.420000076293945,-0.0009466583574222476
2005-03-28,1.2848166893302393,1.291128112641898,1.2764015251258076,1.2782049179077148,275410800,55.02834813058596,0.015272363211510154,13.75,0.002441468682685466
2005-03-29,1.279106060775304,1.2872208762211448,1.2472487992823338,1.254761815071106,461356000,50.19135589565298,0.012873000851949756,14.489999771118164,-0.007596181253847534
2005-03-30,1.264379390052137,1.2863185405731201,1.2568654725110293,1.2863185405731201,394959600,55.820831881435005,0.013363803307133715,13.640000343322754,0.013772610206178593
2005-03-31,1.2757996996337508,1.2779035406352441,1.249953413036774,1.2523576021194458,636134800,49.355757746698934,0.010886906398997365,14.020000457763672,-0.0006941437228814573
2005-04-01,1.2649801518599346,1.2676855914559966,1.219298359376111,1.2289152145385742,641284000,45.443264758864274,0.006952202331766744,14.09000015258789,-0.006496685637735977
2005-04-04,1.2319217142467864,1.2415385734017803,1.2069765657054272,1.234926700592041,580014400,46.612020924928984,0.004269778347953945,14.109999656677246,0.002728192077877223
2005-04-05,1.2388341338090165,1.2694889117955455,1.2349268985586817,1.2589699029922485,556239600,51.122091210684786,0.004037481932755771,13.680000305175781,0.004480851914030248
2005-04-06,1.2742976304376465,1.2866199268295762,1.2667837121060093,1.2721937894821167,414825600,53.45125121505574,0.004864369054709439,13.149999618530273,0.002268456316200096
2005-04-07,1.2721939225100751,1.3148706396991634,1.2697897332285328,1.3091601133346558,506987600,59.2911741755201,0.008405661220491467,12.329999923706055,0.005970988776071051
2005-04-08,1.3133674544169254,1.3359083047835416,1.308558976419342,1.3145699501037598,649950000,60.080483011958236,0.011515940793833668,12.619999885559082,-0.008345000045604456
2005-04-11,1.3268923141893114,1.32989729937659,1.2595709152794277,1.2598713636398315,821662800,49.60726193681329,0.009458113724043704,11.979999542236328,8.474234709510142e-06
2005-04-12,1.2770025786314383,1.2980404917232489,1.2625764377732216,1.282111406326294,981061200,53.180927123676746,0.009512205735817236,11.300000190734863,0.005545202838389773
2005-04-13,1.2908279497011774,1.292029643360424,1.213888858601502,1.2334238290786743,1371946800,45.56317080792499,0.005562275016048446,13.3100004196167,-0.011761610584853477
2005-04-14,1.1664022885005159,1.188943237841354,1.1071957059848077,1.1198184490203857,2753192400,33.50367732469182,-0.006658325239315532,14.529999732971191,-0.010001780423824047
2005-04-15,1.1005841660383802,1.1195182343861831,1.0603116395102496,1.0624154806137085,1728087200,29.285813490394844,-0.020736145423517094,17.739999771118164,-0.016720496445511768
2005-04-18,1.051896573389949,1.0909674102125588,1.02184260054311,1.0705302953720093,1327177600,30.615626843908075,-0.030882131622175013,16.559999465942383,0.0029405973691347675
2005-04-19,1.0999835026451554,1.1252289993441102,1.078043440767389,1.1147100925445557,1081642800,37.50613592194616,-0.03495501868004092,14.960000038146973,0.00593382863926073
2005-04-20,1.131841061623419,1.134245251735276,1.065120522559495,1.0672242641448975,945131600,33.639253441714814,-0.041535722558626365,16.920000076293945,-0.0132549392846395
2005-04-21,1.0939723926295377,1.1183166412312566,1.0789454564134844,1.1174145936965942,759592400,40.609043288833,-0.0422144161453184,14.40999984741211,0.019736220810439464
2005-04-22,1.1071959052673257,1.1120051863773095,1.0488913595230125,1.0669233798980713,839129200,36.46036396251361,-0.04629286930234877,15.380000114440918,-0.006750253359446234
2005-04-25,1.0966772320980944,1.11260631909391,1.0852570794877545,1.1114038228988647,746460400,42.074640766304675,-0.04541238707144202,14.619999885559082,0.008662275206615888
2005-04-26,1.1053927224547415,1.1273327832098634,1.0855573056753427,1.0876611471176147,810507600,40.040888519253855,-0.04609903311158425,14.90999984741211,-0.00883746643749117
2005-04-27,1.0786448772100752,1.0927697641791063,1.067223825233738,1.0804482698440552,613888800,39.41754031354501,-0.04668704477042285,14.869999885559082,0.00395027825436145
2005-04-28,1.0906662569379817,1.0921692014908064,1.0591093368461597,1.0681262016296387,575106000,38.32002020420717,-0.04759864857983209,16.860000610351562,-0.011380371611511175
2005-04-29,1.0864587008236382,1.0888636930536282,1.0585084657723407,1.083754062652588,671630400,40.57975773757727,-0.04652376637078848,15.3100004196167,0.011922469194121543
2005-05-02,1.0882622691523534,1.101486720265554,1.0825526432065384,1.0948741436004639,465920000,42.202377794369056,-0.04426436483372109,15.119999885559082,0.004590101314615458
2005-05-03,1.0939723692862648,1.1041909264551548,1.0828525671353373,1.0882618427276611,496739600,41.477074122938504,-0.04251721823090082,14.529999732971191,-0.0008518536219271899
2005-05-04,1.0852562068749705,1.1180146968434803,1.0849557586220002,1.116512656211853,448176400,45.76571708435606,-0.03841021832703606,13.850000381469727,0.012470163645930121
2005-05-05,1.1195179616653708,1.1201188583437895,1.0960758687255394,1.1023871898651123,387366000,44.02838385808376,-0.03588157790207247,13.979999542236328,-0.002568808292038427
2005-05-06,1.1086989859530483,1.121922629695551,1.1056938996456844,1.1192179918289185,326247600,46.62819295952184,-0.03214891441643175,14.050000190734863,-0.0010915883881061905
2005-05-09,1.120420489514422,1.1255293168147336,1.1044914053476373,1.1111031770706177,355695200,45.53012075432242,-0.029505429222743684,13.75,0.006394323123307677
2005-05-10,1.104491247738558,1.1195181819040583,1.0918685026595452,1.0945731401443481,440263600,43.29353644838697,-0.028416713806163507,14.90999984741211,-0.010705435413708386
2005-05-11,1.0579073534140426,1.0720330420696425,0.9950939789092639,1.0702296495437622,2041981200,40.16442028993619,-0.029181825321924704,14.449999809265137,0.004193046570356129
2005-05-12,1.0645194106229394,1.0696282383418414,1.0218426873096627,1.025749921798706,970242000,35.163452231984465,-0.032996955642176085,16.1200008392334,-0.010033216475797246
2005-05-13,1.0278536805651164,1.058808901574848,1.0239465463258326,1.0449844598770142,702713200,38.716959484681574,-0.034075605070403414,16.31999969482422,-0.004580058472371085
2005-05-16,1.0386727326486163,1.0729342812775309,1.0377706852821134,1.068426251411438,474294800,42.82943680374788,-0.03266237432828656,15.680000305175781,0.01008612459220859
2005-05-17,1.056103879629665,1.0657215376555167,1.0380710592415565,1.0627156496047974,588344400,42.08846436526309,-0.03163846805817472,14.569999694824219,0.006957345288654659
2005-05-18,1.0654206169997018,1.1288357055844462,1.051596176040867,1.0771421194076538,636722800,44.691696541380324,-0.029324880448506674,13.630000114440918,0.010018750448482105
2005-05-19,1.0753389361374799,1.1324418094367306,1.0753389361374799,1.1285346746444702,793161600,52.826878336222755,-0.0230783628955622,13.319999694824219,0.0046559408112019085
2005-05-20,1.11951861100605,1.131540564213005,1.1177153180250066,1.1285346746444702,452650800,52.826878336222755,-0.017921366375214465,13.140000343322754,-0.0015111720658741445
2005-05-23,1.1375508509808385,1.1991616184204874,1.1375508509808385,1.1949540376663208,1042574400,61.348257094809064,-0.008378341665219224,12.949999809265137,0.003851032508630725
2005-05-24,1.1856378812809025,1.2018665085210936,1.1730151363589374,1.1931509971618652,593460000,61.02598292662497,-0.0009499655176841149,12.6899995803833,0.00017586730443786003
2005-05-25,1.1871400466640247,1.200664839256652,1.1817307716536063,1.1955552101135254,396006800,61.317783906981845,0.005072602189692965,12.579999923706055,-0.0034000826635449677
2005-05-26,1.2003647915454378,1.2304186676237108,1.2003647915454378,1.2244077920913696,525520800,64.73055124787543,0.01203496118157199,12.239999771118164,0.00639489188251563
2005-05-27,1.221402451331876,1.225910481647419,1.2024682826132678,1.2189973592758179,316008000,63.59745428521225,0.01692104881463452,12.149999618530273,0.0009686162425619482
2005-05-31,1.222002914395446,1.2244072032621247,1.1895439613705812,1.1949540376663208,404205200,58.68151794916492,0.018638361916536894,13.289999961853027,-0.006072865011894635
2005-06-01,1.198861608198335,1.2250083447676572,1.1979594604172104,1.2111839056015015,453812800,60.879749077397996,0.021066122479334926,12.359999656677246,0.00899703793799822
2005-06-02,1.203669827419764,1.211784642126389,1.1901458384586276,1.203369379043579,373973600,59.24535906331298,0.02210476328056088,11.84000015258789,0.0017218715458240386
2005-06-03,1.1468674185107184,1.1594901625490193,1.1351468221262688,1.1492716073989868,956869200,49.365177271560015,0.018351115306675547,12.149999618530273,-0.0068671327196959675
2005-06-06,1.1519773926141412,1.1609933536550827,1.1288356401284483,1.1396549940109253,811966400,47.83792630466966,0.014433956249949587,12.279999732971191,0.0012457903797955527
2005-06-07,1.1300370555589627,1.1339441884016286,1.0954750608185186,1.0981796979904175,745264800,41.827519841757194,0.007891896836349277,12.390000343322754,-0.00020876652216783587
2005-06-08,1.1008848102294728,1.119518535493291,1.0990815173700637,1.1096004247665405,404006400,43.91706221880415,0.0035874706928906708,12.699999809265137,-0.0021632442403379804
2005-06-09,1.112005565607954,1.140256151794912,1.1065954861621075,1.1315405368804932,390255600,47.79645192046469,0.0019243825645940404,12.079999923706055,0.005239948718352094
2005-06-10,1.1240263229858438,1.1240263229858438,1.0675243627910613,1.0762407779693604,678932800,40.24085278866068,-0.0038119137745844522,11.960000038146973,-0.0023482369773834
2005-06-13,1.078645426611924,1.1002842432247106,1.0765416848201865,1.0789458751678467,435772400,40.734390479298135,-0.008046931200846874,11.649999618530273,0.002261863243468998
2005-06-14,1.0795464934627232,1.0864588154402726,1.0744376650562117,1.0819507837295532,347846800,41.31419562426159,-0.011033554071761209,11.789999961853027,0.002573314925500947
2005-06-15,1.108098374925087,1.1210214720739897,1.090967594467974,1.115911841392517,563343200,47.55856398446917,-0.01053861805652323,11.460000038146973,0.0022177087981654076
2005-06-16,1.1177151571854782,1.144463597955049,1.1065953536526827,1.141458511352539,547674400,51.72015232097272,-0.00799283846878196,11.149999618530273,0.0036300991582309816
2005-06-17,1.1561852919561089,1.1582890334954226,1.1369498654652992,1.1513760089874268,596125600,53.27049676749327,-0.005116055920973306,11.479999542236328,0.0049547468071156064
2005-06-20,1.1375511857717766,1.144763853861286,1.1255292363170304,1.1303377151489258,323716400,49.629695203765515,-0.0044821322832147015,11.470000267028809,-0.0007066669234541134
2005-06-21,1.1336437764908345,1.147769463348052,1.123425222256174,1.137851357460022,370526800,50.919847121990095,-0.0033350111600605192,11.079999923706055,-0.002047520996927288
2005-06-22,1.1498736303696577,1.1600913858627786,1.1462669447553613,1.158589243888855,424925200,54.392052907540425,-0.0007439593836646718,11.050000190734863,0.00022249283914033136
2005-06-23,1.1670043521022178,1.1955553808340666,1.161594273785971,1.1688077449798584,674254000,56.04227407569524,0.0021096961906703626,12.130000114440918,-0.010833051340467525
2005-06-24,1.1748176924350653,1.1757198402030162,1.1324414252409487,1.1348456144332886,410709600,49.61656919573797,0.0016121943185209986,12.180000305175781,-0.0076287211352144
2005-06-27,1.1071957761898537,1.1450640076977359,1.1023872981737435,1.115010142326355,600171600,46.279064430893456,-0.00037827579859950333,12.520000457763672,-0.0007385255775820276
2005-06-28,1.1267319762657229,1.1297369624294153,1.1171142148416582,1.1213217973709106,350299600,47.48945923535735,-0.0014299562480761807,11.579999923706055,0.009137563444907348
2005-06-29,1.1189171264404134,1.1207205186295186,1.0855568286995823,1.0930707454681396,448358400,42.837038589694416,-0.004491271780530104,11.770000457763672,-0.0014314361876618387
2005-06-30,1.1002838948272056,1.1168137766379598,1.0912678327698593,1.106294870376587,418390000,45.52720067222185,-0.0057836398342796524,12.039999961853027,-0.007100904033514155
2005-07-01,1.1068953406188933,1.1111029219461943,1.0906659120540931,1.0969772338867188,250000800,43.957488234086235,-0.00747355572362518,11.399999618530273,0.0026105155299391836
2005-07-05,1.0984805364057124,1.1465673391468383,1.0969775918377194,1.141458511352539,454269200,52.39571793157971,-0.005164031158475968,11.680000305175781,0.008832632317790745
2005-07-06,1.1333440124059628,1.1468680082019493,1.1180157203745493,1.12372624874115,394626400,49.21446564348869,-0.0047102646999828135,12.270000457763672,-0.008340358766109057
2005-07-07,1.106294670092555,1.1348455949830683,1.1059942216861607,1.1309393644332886,383723200,50.53025218476507,-0.0037256661978022354,12.489999771118164,0.0024520510273422502
2005-07-08,1.1381520029380925,1.1504744010360413,1.1261301535819639,1.1495722532272339,290735200,53.856095111047395,-0.0014254150891945816,11.449999809265137,0.011679055566465202
2005-07-11,1.153179170901863,1.1615943360037522,1.1354474953193512,1.145064353942871,388788400,52.92897874361977,3.341549559676693e-05,11.279999732971191,0.006254811732634646
2005-07-12,1.1489712593420947,1.1540808880253939,1.139354403472369,1.1492716073989868,387038400,53.729572237126504,0.001511614485928403,10.949999809265137,0.0022715506005615005
2005-07-13,1.1507746037142834,1.157086026178221,1.1390532042646084,1.1525779962539673,684835200,54.38616331130562,0.002916278737600919,10.84000015258789,0.0008837091494260374
2005-07-14,1.225910676669423,1.2625764237531882,1.2090803463828637,1.224708080291748,2096060400,65.79080229591442,0.00973753203480121,10.8100004196167,0.0026240391362624127
2005-07-15,1.2313198504448968,1.2493526752939066,1.2159924659541048,1.2487518787384033,687682800,68.60834481170812,0.016888873587785014,10.329999923706055,0.001157801830666605
2005-07-18,1.244544172248104,1.265280830317997,1.2433415760904458,1.2469483613967896,586297600,68.15489775523777,0.022155440388794023,10.770000457763672,-0.005529707814430296
2005-07-19,1.2478498652746122,1.2992430053144968,1.2343258721606964,1.298040509223938,671062000,73.49854605915037,0.030104911180482086,10.449999809265137,0.006731446013329201
2005-07-20,1.288122266704393,1.3163736489644988,1.2818108431831676,1.311263918876648,453395600,74.68264378539202,0.037044912016003684,10.229999542236328,0.004758592509955806
2005-07-21,1.3133679563330647,1.323586515185045,1.2893249552569825,1.3010456562042236,404264000,72.00532102169481,0.04124493830340126,10.970000267028809,-0.00660614672274995
2005-07-22,1.3055541495698053,1.3223844766616821,1.3040512053330406,1.3223844766616821,301106400,74.09394544801341,0.04576777149038014,10.520000457763672,0.0054114082972474
2005-07-25,1.3220836284121973,1.3308000455503572,1.3142701618277388,1.3166743516921997,294627200,72.53443256720531,0.04833422317503033,11.100000381469727,-0.003769230441940885
2005-07-26,1.3226850724857244,1.3256900584442128,1.3031492028303084,1.311263918876648,268592800,71.00935170477022,0.04936255708313064,10.989999771118164,0.001733077981854514
2005-07-27,1.3172747561730058,1.3244882264689515,1.2824124084508377,1.3220832347869873,283749200,72.2651695368327,0.050468774866277544,10.359999656677246,0.0045729269359882085
2005-07-28,1.3178753704184811,1.3223842021929404,1.3013462976946373,1.3163732290267944,251311200,70.5287434854291,0.050304827942103225,10.520000457763672,0.005603159325149543
2005-07-29,1.3091599717118951,1.3338046647233825,1.2700900442549836,1.2818106412887573,562080400,60.97766440490967,0.046845975598566625,11.569999694824219,-0.00767047021589129
2005-08-01,1.2794067824000916,1.294734168504361,1.2646801929145701,1.284816861152649,314249600,61.466456767789175,0.04384200368780378,12.079999923706055,0.0009479345185350319
2005-08-02,1.2890244469368717,1.3073569196627632,1.280609281586691,1.298040509223938,296875600,63.624852816139175,0.04204371837665,11.75,0.007099218605715496
2005-08-03,1.2980401290004226,1.3016468136821528,1.2854173846726211,1.2989413738250732,258322400,63.773723373382886,0.04022753853265515,11.829999923706055,0.0007395138322054962
2005-08-04,1.2890239970894164,1.2923295309888156,1.2709911765916437,1.283613920211792,269304000,59.32498502199848,0.03712346926655541,12.520000457763672,-0.007373299992705418
2005-08-05,1.2770023270788398,1.3031490627149442,1.2628765371509265,1.2920292615890503,241931200,60.93620890294808,0.03493975597116972,12.479999542236328,-0.007638358323871608
2005-08-08,1.2923296453950897,1.2998435636995824,1.280608948044658,1.2818106412887573,176383200,57.93514348256668,0.032015535035204046,13.210000038146973,-0.0026826364089062027
2005-08-09,1.2902268005382675,1.319079097403735,1.2896260036107148,1.3169753551483154,380839200,64.42764624373447,0.032164791703398476,12.399999618530273,0.006744990284814678
2005-08-10,1.322384835824205,1.3341054365810763,1.301647269414355,1.3037511110305786,360945200,60.637282295010344,0.03086025489896338,12.380000114440918,-0.0018272182357014222
2005-08-11,1.3040512053330406,1.3259903590933007,1.2998436235600714,1.3223844766616821,271983600,63.86326946763477,0.03097292041706967,12.420000076293945,0.007061949245771748
2005-08-12,1.3061550234005235,1.3891042682553756,1.3031491347490107,1.385498285293579,916036800,72.17999737634575,0.03574294314500159,12.739999771118164,-0.005994493172678084
2005-08-15,1.39691868717112,1.4525186047624885,1.3960174421244604,1.432983636856079,1086727600,76.55241560421359,0.042860818704407055,12.260000228881836,0.0028283555842611996
2005-08-16,1.4242676122179199,1.4275739486957084,1.388803569681306,1.3900060653686523,537622400,66.38315624035465,0.044520649195492146,13.520000457763672,-0.01177598073895536
2005-08-17,1.394513924752678,1.4257703822091432,1.3936117772265177,1.4170547723770142,499724400,69.15989835386384,0.04747145997754498,13.300000190734863,0.0007381242633648366
2005-08-18,1.4098417324921768,1.412546370193415,1.3749793828817245,1.3915084600448608,442559600,63.79989607892726,0.047204481002770304,13.420000076293945,-0.0009997793162725976
2005-08-19,1.3909072198174803,1.403530063106995,1.3755798398110837,1.3773832321166992,376569200,60.98547565751107,0.04533056782880274,13.420000076293945,0.0005659803737392277
2005-08-22,1.3870003831609516,1.4050333068988996,1.3602527500829782,1.3785852193832397,387732800,61.14255977464934,0.04344169959320965,13.420000076293945,0.0016561474415583977
2005-08-23,1.3779844720047134,1.3854982908134144,1.3620553888016051,1.374678134918213,295604400,60.29277518751766,0.04115507871519908,13.34000015258789,-0.003388649468067495
2005-08-24,1.370470324520484,1.4161529228066854,1.3701698761475347,1.3755799531936646,572070800,60.42948128686866,0.03896650280465486,14.170000076293945,-0.006570356379875575
2005-08-25,1.3860987365205217,1.3972185346861818,1.376781427672936,1.3842953443527222,276253600,61.79832327084758,0.03750298874720559,13.729999542236328,0.0022983237092162323
2005-08-26,1.3860991876594395,1.3927109589824214,1.3632578847103367,1.374678134918213,261058000,59.35821401329334,0.0351617916390754,13.720000267028809,-0.005996535348556931
2005-08-29,1.3605529854503884,1.383394284008478,1.3602525370851342,1.3776837587356567,256295200,59.89123232885267,0.03316658108521908,13.520000457763672,0.005958056473651885
2005-08-30,1.3821923843710755,1.4062353864415502,1.3800885426905134,1.3996235132217407,518761600,63.63989451660262,0.03297559504236691,13.649999618530273,-0.0031923276995927674
2005-08-31,1.4083390515242817,1.4134487823099406,1.3906074751392117,1.4092411994934082,402956400,65.1764002183711,0.03321739468240348,12.600000381469727,0.009864136789539124
2005-09-01,1.4125466771793778,1.4176564081200003,1.3851973378841456,1.390307068824768,356367200,59.81726131024015,0.031517878054365234,13.149999618530273,0.0010325156400312618
2005-09-02,1.3915086751623302,1.406536515703558,1.3860993989236177,1.3891044855117798,222378800,59.48271984934806,0.029731237263221022,13.569999694824219,-0.002922376893187084
2005-09-06,1.4035304362560264,1.4690483572246156,1.3990224057183591,1.4666441679000854,818619200,70.81611548397841,0.03417813167990191,12.930000305175781,0.012618836201971906
2005-09-07,1.4741578551813979,1.4846768589584947,1.4401967552205501,1.4630372524261475,963074000,69.83751556118108,0.036984940240008424,12.520000457763672,0.0024079736886564174
2005-09-08,1.4831741129366824,1.5063157638305398,1.4768626897641144,1.496097207069397,702640400,73.45793403772377,0.04139978731431104,12.930000305175781,-0.0037933461627815968
2005-09-09,1.5048130737274736,1.5432830176870378,1.4963979082868646,1.5420805215835571,615641600,77.50278972674383,0.048055105270357945,11.979999542236328,0.007964743943933206
2005-09-12,1.5357692984949498,1.55169838532369,1.5201414626911405,1.5447852611541748,452796400,77.71788682375661,0.05293751189374496,11.649999618530273,-0.0007409880863746832
2005-09-13,1.5333648773304065,1.5414796944554605,1.5123269641451633,1.5273540019989014,492884000,72.88160293809719,0.05476895496357037,12.390000343322754,-0.007545065921665484
2005-09-14,1.5345664581468819,1.5384736923478606,1.4864804621940846,1.4909884929656982,474426400,63.941920836696035,0.05267874633513192,12.90999984741211,-0.0032812842368473705
2005-09-15,1.5027089417707413,1.5081190191877243,1.4825730810370297,1.4988017082214355,415156000,64.93704545408724,0.05106406732943247,12.489999771118164,0.0004644433270217796
2005-09-16,1.5096224136443044,1.539075493812561,1.5012072478819454,1.539075493812561,591004400,69.59501851984844,0.05242980237406614,11.220000267028809,0.008291769259435089
2005-09-19,1.5342662345419116,1.5895665087142903,1.5342662345419116,1.5820525884628296,783731200,73.62208027083383,0.05633070430564868,12.140000343322754,-0.005565844413728538
2005-09-20,1.5925713931464125,1.6172159890988331,1.5904675519203915,1.5985822677612305,819828800,74.99391354464485,0.06006362805014409,12.640000343322754,-0.007863441339177824
2005-09-21,1.5916698688395416,1.5943745063045043,1.5586101123346519,1.566123127937317,434747600,67.56323477545938,0.05971446452440632,13.789999961853027,-0.009121141500479157
2005-09-22,1.5592112912089047,1.5769437699279887,1.5423809604326868,1.5598121881484985,463727600,66.19002549151327,0.058256959847020395,13.329999923706055,0.003652325337670348
2005-09-23,1.5658228154792335,1.6078987360701353,1.5580093508021253,1.5988826751708984,558457200,70.22480971180272,0.05956787725715751,12.960000038146973,0.0005516490326242796
2005-09-26,1.6238282178432497,1.6397564020630209,1.602489854045849,1.6181176900863647,546562800,71.99660883783524,0.06145053023833125,13.039999961853027,0.0002797404811898385
2005-09-27,1.6205215728749154,1.6301392333736529,1.605794984796153,1.6060954332351685,341703600,69.22396204555261,0.06126621188230841,12.760000228881836,2.470266179210867e-05
2005-09-28,1.5949756693718724,1.5961781653736893,1.5204415824945903,1.535168170928955,1125544000,55.61597365245886,0.05476559723840668,12.630000114440918,0.0010117799665758653
2005-09-29,1.5396758713270673,1.5805491901996718,1.5270531269421572,1.5730360746383667,636846000,60.123117571876875,0.05206921515247198,12.239999771118164,0.008866897527807671
2005-09-30,1.5727357325305686,1.612406555809679,1.5592108404158045,1.6112048625946045,531633200,64.08229608002202,0.05240808731353397,11.920000076293945,0.000920439229583403
2005-10-03,1.6277347204169867,1.6391549689631417,1.61330858364472,1.6361498832702637,507553200,66.42824278463826,0.054066258464406936,12.460000038146973,-0.0017171957595218945
2005-10-04,1.65147755886494,1.6634995088431042,1.6121063749031566,1.615412712097168,539459200,62.758525284313286,0.053095008435306124,13.199999809265137,-0.009969822251208682
2005-10-05,1.632844058213238,1.6337462061669885,1.5853589544432343,1.586260199546814,610769600,57.91478880576006,0.04940342967988243,14.550000190734863,-0.014887116594756167
2005-10-06,1.5988826815548307,1.6075982940666718,1.5288567311366936,1.5538017749786377,757537200,53.00915849402233,0.04335888904065155,14.960000038146973,-0.004095674783362702
2005-10-07,1.5544027226171127,1.5607140457313418,1.5192390204639925,1.54177987575531,677882800,51.276727402963346,0.037170007530098026,14.59000015258789,0.0037012767340327546
2005-10-10,1.5556041554363838,1.5601130884367822,1.5111241488365073,1.5138295888900757,507505600,47.39821721963662,0.029667926396909516,15.550000190734863,-0.007166208031122001
2005-10-11,1.5396760331092498,1.558910549931158,1.5147308897834464,1.5504953861236572,1225884800,52.47645478404931,0.026377038377894735,15.630000114440918,-0.002071842729946871
